rating,title,text,asin,parent_asin,user_id,helpful_vote,verified_purchase
5,Very Helpful with Candidiasis  Candida Symptoms,will order again,B071WC1PHX,B01KVY89V6,290875f8,0,1
5,I am currently taking this for foot fungus along with,I would need to speak to the male relative to get a feedback on how it worked for him At this time I cant give an opinion,B013TC28EQ,B06ZYSKQHG,d35772f7,0,1
5,Barleans Flaxseed Oil,I was first introduced to this product at a local nutrition and supplement storefront  With Covid19 wrecking havoc on the country I now order from Amazon  The flavor is really good doesnt choke going down like some of my capsule vitamins did  Very pleased with this product,B07KML9JDP,B00Q71ERRS,b33d4e31,0,1
5,Great liquid multi,Fast delivery  easy to digest,B01IHCQS3U,B07SWJ3QJQ,0ee809bb,0,1
4,I like it very much,Very nice quality and seems to be accurate Ive stepped on and off to test and the results matched  Hoping it is durable but certainly seems to be Nice bright display as well,B008BMSHJK,B00C3WB82C,1d456803,0,1
5,Faulty Item but Seller took care of situation quickly,Great product,B01M192UKA,B0BRPRHXXC,a31354f0,2,1
5,Every thing is good,Perfect for face n body Relieves any dryness n adds a fresh glow to my face Very clean,B01IAIIROO,B007WGRD46,a2e9ab89,0,1
5,this stuff is ALWAYS in my house,Same as name brand,B00J4Y8DES,B07VHGX6C7,858fbfc6,0,1
5,good price,Great fitness tracker for kids who want one just like their parents,B01M8HNDGK,B01IDMD0FI,9485d9f1,0,1
5,Does Not Provide Accurate Temperature,So far these have been great My 11 month old who can be quite picky takes them with ease and seems to like the flavor Great product,B01EYPI5DU,B06XVYSJCH,9711d197,0,1
5,Load of well balanced energy,Very good taste,B07MZMDMRM,B07MZMDMRM,d065bff2,0,1
5,Great find,Started taking about a month ago and I see a difference in my hair and finger nails  I will keep taking them,B07MZMDMRM,B07SYNTL34,3557c17e,1,1
5,Good Tasting and Easily Digested,When you put it in water it hardens like a brick,B003T3UTIS,B003T3UTIS,16224e2e,0,1
5,Great product but had problems swallowing the caplet,Product arrived as expected and was sealed and not expired However after opening the bottles the insides of both bottles smelled overwhelmingly like a trash can full of garbage thats been in the sun for a week Absolutely disgusting smell Threw them out immediately because who in their right mind is going to take pills that literally smell like garbage,B078RPQHGR,B07BFQ81FT,ed5d23f2,0,1
5,Happy with Supplier,I would highly recommend Magnesium as an dietary aid It works great Thank you so much for the great product,B01COW00O2,B01COW00O2,985d6bcc,0,1
5,Liked the product,I bought this case for my Orangetheory core heart rate monitor to use while traveling It has a pouch perfect for the sensor itself and the case is the perfect size to fit the band Great color very happy with this product,B0127OPJTI,B0771RCTJM,35b5a352,0,1
4,Omega Omega,Ive used this product for a long time and will continue to do so  Great product,B07M9NMSNN,B01AWXI9BG,930d769b,1,1
3,Not dependable for alert,Walking into Walmart to get some sugar free lemonade power in hope to mask the flavor  Its downright undrinkable  Like an aged soggy diaper siphoned from an elephants anus secreted the sediments onto a cookie sheet to be dehydrated by the heat of a volcano and pulverized into power by the marching feet of a San Francisco sidewalk  Then bagged for sale,B0009VO8EO,B073WMPTDF,a5de43e1,0,1
2,Good Stuff Give It A Try A,30 minutes before bedI sleep like a baby,B071GRF7TG,B07DP9SJQ8,0fc37de8,0,1
5,Not accurate at all,Bottom line It will rid you of staph when nothing else would  Worked for me after medica failure nightmares Proof is in trying Honestly I had little hope and a major hospital staph driving me nuts Sometimes life will lead you to the RIGHT thing for you If you have a staph infection you will get what I am saying if not I hope you never need this product but if you have MRSA or staph issue please try itbr Watch his videos on main web page and you connect the dots for yourself I am science bent and it makes sense on several levels,B002VLZ8C6,B07DP9SJQ8,6cdae697,0,1
1,These are the only prenatal vitamins that I consume,My 5year old daughter will take these no problem  They have a chalky taste but better taste than other brands we have tried,B00O96VOJ2,B003EX82HS,2e663671,7,1
4,Awful,It doesnt give the same consistency as the coconut in the jar but it does the job,B07BFQ81FT,B000UV06H6,0d689a63,0,1
5,Great tasting gummies,Thank you Product was received as promised and works very well I like the drops because they are easier than taking pills,B002VLZ8C6,B07RG81BXB,e65d586f,0,1
5,Good value and helped me pass my vitamin deficiency test,I want to recommend you this product because of accuracy and modern designbr Especially the display is clear than the other productbr but you have to prepare AAA battery to use it Its not included,B01HC6D600,B078SBDGGB,6a9e492f,0,1
5,Are these reviews bought  paid for,Great quality at this price thank you so much I wish there was a way to reduce the straw part and just have the leaves but I grind it and use it for tea,B07J1WGQPP,B01A90FMHQ,7176a98e,1,1
5,Great for joint pain,Wish could lock up the lower price on amazon subscription Mostly have seen the suddenly going way up when you try to save and subscribe,B0053F0XOU,B01IAIMPFG,c6e6f5f6,0,1
5,I do not recommend,This cream has a very strong rose fragrance It made me so nauseous that I had to wash it off,B01FV33WDW,B00X1IEUF4,379fd803,0,1
5,Hoping for best,I bought this and threw it in my medicine bin for my next psoriasis outbreak I had been using a different brand and was unhappy that they discontinued it At the same time I developed prehypertension I was keeping an eye on my blood pressure and nothing really was helping I was on the meds drinking hibiscus tea exercising cutting out salt and sugarif you have it you know the drillbr br Then my skin started acting up and I started on this cream I used it for about a week and over that time my BP started to drop and drop and drop I didnt make the connection at first and then found a video explaining how Vitamin D deficiency can raise blood pressure and how Magnesium can help as well I think this cream is helping me with my blood pressure as well as my psoriasisbr br So yeah 5 stars And Ill be getting more of it,B00B7FQNH6,B078SBDGGB,d6668df5,2,1
5,Five Stars,This looks like its expired I ordered the kids vitamins the joint one and this one This one came in a weird color and black flecks in it Looks expired,B07KC36SQB,B003XDI3NC,f79e6a18,14,1
5,it is like a veil was remove from your brain,Took product for two weeks might work for some people but seem to make things worst instead of better  I am not downing the product nor the business but this product did not help me  Shipping was fast and I have no complaints with the company,B01M8HNDGK,B07PNRF9DB,8d2d7c71,0,1
5,Great for DIY Soylent,Great product,B01M6ZYHK0,B078G8FRGQ,2dc735f2,0,1
5,Chunky style,Qality Products,B07PR5SVZN,B01MT9ZLH1,20e5ed10,0,1
5,Defective Not accurate Reads 95 degrees f when Im at 98,No surprises as advertised,B00L3LC7MY,B00X1IK5FI,f7e2e6b7,3,1
3,This Supplier sent a product with expiration date of six months from ship date,Didnt have to leave home and read labels in store Love it,B002BQ3EHM,B00Q71ERRS,aebe7ed8,6,1
5,Cheap Get what you pay for,This brand of petroleum jelly is my favorite  Its actually not greasy  It absorbs into the skin very well without leaving a greasy residue Im a swimmer and I live in Chicago  Chicago winters can dry the skin and so can chlorine I use after swimming and this keeps my skin supple for hoursbr br The fragrance is nice Its a light scentno real lavender smell  It smells like a little lavender with a lot of chamomile  The scent is very light and the fragrance is lasting  I think the price is great,B01DHL1C6O,B01MZAWXL8,18c7c974,0,1
5,IMPORTANT IS GOOD PRODUCT,One already broke The plastic pieces that snap into the Fitbit itself are pretty flimsy,B001G7R018,B0002DUEXS,be8e4df4,0,1
5,This is a great supplement that cannot be obtained in stores,This was a gift for my 10 yearold daughter she has loved it Simple set up great battery life and easy to charge Keeps track of her steps and has met all of her needs,B07S8P3SCW,B017O9HJ26,e3c0d910,0,1
5,Fine Product,Already has stopped working properly Very disappointed with this product,B071YPN65Y,B000WXWZ6C,79176df0,0,1
5,Five Stars,Really works,B00XA9ZJVI,B071WR4VGQ,72c1025d,0,1
5,I battled post partum for over a year and it,As good as the prescription drug Flo Max34 It relaxes the muscles which enables you to pee without using a catheter,B01BODS1MA,B002WJHCCG,5f4c30c5,0,1
5,Great Product,Very good for dry skin  It has no odor and does not leave you oily or greasy,B01A90FMHQ,B07SWJ3QJQ,9660daa1,0,1
2,Great pure protein,Theres a diverse blend in Alpha3 Umac as opposed to ONE single species nannochloropsis in OCEANS ALIVE UMAC makes sure there is NO nannochloropsis in their product becauseits one of the LEAST nutrientbased species of algae Ingredients UMAC is  a proprietary phytoplankton blend of skeletonema costatum thallassiosira aestivalis thallasiosira nordenskioeldiiregisterdapproved for human consumption,B01IHLB6OW,B003XDI3NC,8dbd8823,0,1
1,Five Stars,great value will deffinately be buying again,B0009VO8EO,B01L73V4U8,7066b44e,1,1
5,This extract is amazing I have tried four other brands of He,Nice looking scale however each time you step on it the weight is one to three pounds different from the time before  Step on it four times in a row and get at least three different numbers,B01LIOYFBG,B07YLXX1Q5,d43197e0,0,1
5,As soon as I received it I used my first dose and was thrilled to learn that its nongreasy and easily rubs into skin and smell,First off I BOUGHT THIS FULL PRICE WITH MY OWN MONEY AND WASNT PAID TO LEAVE A WONDERFUL REVIEW I received it on time but it was smashed despite being in the bubble mailer My impression is that this thermometer is just okay I get consistent reading with oral use The flexible tip makes it more comfortable to take an oral temp It beeps when it is supposed to but sometimes the beeping sound on mine sounds funnykind of like if the battery were dying or something This has been consistent and happened right out of the box The screen is easy to read but could be bigger and it would be even better if it lit up but its fine without a light I get considerably low readings with underarm use but I think that can be expected I have not been sick yet in order to actually use with a fever but will update if I do I do like the hard case with a cap that it comes in I also like that it is waterproofbr br Update I used this on my father who was ill for a few days he had a slightly elevated temp and this thermometer seemed to work appropriately,B078SBDGGB,B07SYNTL34,aaa9b3d5,0,1
5,Effective vitamin C,I buy these for my grandparents and they swear by it,B01G7QOINA,B07BKVJDRD,ec7ea626,0,1
1,MAGNESIUM GLYCINATE POWDER,This is not enteric Its a scam I have a strong background in chemistry and its not good It even made the products I put in it less bioavailable,B00Q71ERRS,B0BRPRHXXC,6b9417e0,0,1
1,I use this on my face every morning,Love the scent Helps with dry skin Nothing much to say else it is petroleum jelly,B01IHCQS3U,B000JWK4DM,2bb9cc72,0,1
4,Five Stars,Great product,B07MCCR1WJ,B01HSGLLBK,927735c9,0,1
5,I received my product timely and customer service was excellent I noticed in about 4 weeks that mind,Received the product and the gelcaps are all stuck together I am unable to even try the product and it isnt eligible to be returned Wasted 40 on this product Tried to pull one off and it rips open,B00ZB2JORC,B01MZGR94C,45c563bb,0,1
5,Im glad to have found good quality Vitamins,Accurate sturdy,B01IHCQS3U,B00GI3S622,01bfde12,0,1
2,Effective,Elegant and practical,B01IAHYN7U,B00014I4KS,c2ca3789,0,1
5,They taste awful,great product see results already,B00B7FQNH6,B01N02B6SD,79176df0,0,1
5,Great product  does the job,My doctor recommended I start taking a B12 supplement but before I knew if it was going to help I didnt want to break the bank for something Id be taking regularly This product is a great value and exactly what I was looking for,B01IAHYDNO,B01IAHYAMI,d239c71f,0,1
5,but this stuff is great I recently came down with a cold and,These are very tasty vitamins My son loves them and is sad he can only have 2 at a time Great value,B01MA6FEM7,B01MA6FEM7,0b13e4d8,0,1
5,Light and accurate,Slightly high price point but otherwise fine,B01A90FMHQ,B07P5QJD27,d90a865b,0,1
5,Must Buy  Great Product,Doesnt matter how cheap or easy to read it is if the readings vary by more than 20 pounds in 5 reads with none matching,B0030GZWHW,B01N02B6SD,881cc7c1,0,1
4,Sleek and Accurate,Great product,B00KYZLV0Y,B01IHLB6OW,4ff5b879,0,1
5,and thought maybe my absorption wasnt good My blood work came out super high,SENT IT BACK,B01J9UYQFG,B01COW00O2,e0b5b1a7,9,1
5,No iron,Its very useful,B017EMXHWY,B01AWXI9BG,37de490e,0,1
5,dont waste your money,Simple to use and effective I add to my morning coffee with some other goodies to get in a quick dose of the most underrated mineral out there for optimal health Simple effective and efficient Just stir in your coffee or drink of choice Perfect Product Period,B07DK7Q4FG,B01LXHFFST,0c44696b,0,1
2,Love,This is a great kids vitamin Easy to swallow good flavor and works pretty wellbr br My son is 3 and has been going to preschool Ive noticed that he has been sick a lot even though he was taking a multivitamin I saw that his multivitamin didnt have enough vitamin D So I decided to try this brand Its simply greatbr He hasnt been sick since I started him on this supplement I cant wait to try the other products of this brandbr br I highly recommend them If youbr Are looking for a kids vitamin D this one should be your to go to,B01BODTUNO,B01N901ODD,f14522b8,1,1
5,NOW Liquid Coconut Oil,Good flavor light and easy to consume,B074CRGSF9,B00NB8AJ8Q,aba61e0b,0,1
5,They have become my new favorite company,Yes I like it,B002BQ3EHM,B01A7HG78Y,8e4dd6f6,0,1
5,Gave me hives,I take this most nights before bed and it has helped me fall asleep faster I also notice it helps me sleep a lot deeper I would suggest not taking too much if you cant get a full nights rest though as it can make you groggy  You get a good amount for your money and I would purchase again,B07SYNTL34,B078SBDGGB,2553b7ff,0,1
5,No,Found a comparable item at less cost,B07M5X9BWL,B004R61BMY,2292d732,0,1
3,Its good,Seems to me this product works for helping my skin and a little boost in energy I just love the flavor kinda like a dessert,B002VLZ8C6,B07RG81BXB,1f1e69f6,0,1
5,I added this to my green smoothies and I didnt,My son loves these,B01M192UKA,B07SYNTL34,81b5e189,0,1
1,Vitamins,You really can feel the difference with this product Huge addition to workout program,B07J1WGQPP,B078SBDGGB,82305d95,0,1
5,Great for Men,Finally  I found a accurate  easy to read scale  Highly recommend,B00K8B6Y60,B0721QY2HL,169929a7,0,1
5,Great oil,This watch has been really good I accidentally went swimming with it and it was fine I use it mostly to wake me up in the morning The app is really good and syncs quickly I used to have a Fitbit which was a lot more money and I hated it The Fitbit app was terrible just syncing was so painful and the battery ran out so quickly With this watch the battery lasts a long time I think I charge it slightly more than once a week for only a few minutes each time the app is good and it syncs very quickly and painlessly This has been one of the best things Ive bought on Amazon and Ive bought a lot of stuff,B01M8HNDGK,B01A90FMHQ,7617d751,0,1
5,No more struggling with pills,Great product,B00IPNFEYG,B074N6GZBB,f96b878b,0,1
5,Estrogen Dominance,Just 1 gum a day has a clear effect on my appetite I dont feel the nagging tease to eat something so often anymore I am not overweight but do engage in eating stuff that is not good for me just because of some unfounded urge to eat something potato chips gummy bears etc This product is great for me I recommend it The Gum tastes also greatbr br Note If I eat anything with artificial sweetener I get shortly thereafter a real strong appetite These sweeteners seem to be counter productive Think about cutting them out  just my opinion,B07DP9SJQ8,B07LBMQR5T,123eb90e,0,1
5,Nice scale and accurate readings,Helps with dysmotility resulting from fibromyalgia I take it along with NOW enzyme tablets and it works great Very satisfied,B07QS4TPMW,B01N9C1Q3Y,13bf4ac6,0,1
5,Makes my face feel good,a bit of an aftertaste however the reason for buying is the natural ingredients and they deliver Will purchase again,B006FQC6P0,B06ZYSKQHG,81ef0b90,9,1
5,Simple quick and accurate,After 90 days of taking these vitamins still no real results  Dont think Im gonna keep investing in this product will continue my search for a hair vitamin that provide results,B07CS5SMVW,B00XA9ZJVI,85b142b2,0,1
5,Five Stars,Everything is great but the drip feature is built in to the bottle and getting out just ONE drop can actually be difficult A dropper would be easier,B00K8B6Y60,B078SBDGGB,11ab72d3,0,1
5,Great bang for the Buck,cant really say if its doing anything yet Well see,B07SYNTL34,B07LBMQR5T,9123a42c,0,1
5,Five Stars,Great thermometer  Works perfectly  Easy to use on my 9 yr old  Great product,B00ZB2JORC,B01AWXI9BG,62bd4d2a,0,1
5,item was already opened,This scale is perfect I bought a 4000 WW scale same specs and in comparison this 1300 baby is a winner I saved money its sleek uses 2 triple A batteries and the scale readings lit up immediately Very pleased,B005FAFVFO,B01N641PGF,3f52c1c7,0,1
5,This product uses ingredients that are on my good list,They  work  for  me I like  it,B017DT4HM2,B07SYNTL34,5eb54f46,0,1
5,I battled post partum for over a year and it,This is part of my protocol to lower my blood pressure I am taking it in conjunction with garlic hawthorn and dandelion My blood pressure is coming down and I have been able to reduce the prescription meds I use  Of course I also have to do the exercise and make dietary changes that are heart healthy Im motivated,B001KYO2KY,B003TRO3MW,46ee3aac,0,1
5,Great productwe love Kirkman,Simple to Use and Accurate pretty accurate count for my stepsand calories burnes simple to track Would recommend to anyone looking for a simple way to count steps with a reliable product,B075V82RGZ,B07VHGX6C7,89886524,0,1
5,that they are not old cut leaves which is good more fresh the better a soonest my package arrived,Bought this on December Used in January and it read Lo Also registered them of 96 degrees and 101 degrees in two minute period Threw it away as it is useless,B07MZMDMRM,B00K8B6Y60,3df8dc8d,0,1
5,The drops seem to be good My only feedback is my son is only,tastes very good and seems good quality according to my blood testswill re order,B07SYNTL34,B0721QY2HL,8efcaaca,1,1
5,No jitters No crash Just a noticeable supply of energy,Went into anaphylactic shock after taking 1st dose of second bottle Ive never reacted negatively to anything before Please contact me,B07LBMQR5T,B0721QY2HL,19e1d610,0,1
5,Five Stars,As far as I know theyre good vitamin supplements for someone like me who doesnt always eat right,B00GI3S622,B07SWJ3QJQ,6db03e76,0,1
5,Tastes like 1000 babies crying still get the runs,Horrible Trying to get my money backbr Bottle leaks and gets messy orange dye everywherebr Mixture settles to the bottom of drinks Doesnt mix in wellbr Must have been fake reviews when I bought,B01MA6FEM7,B07P5QJD27,24decabf,0,1
5,Good,Everything I need in Vitamin B is here,B01IAIO2AC,B075WXHRVJ,a42cc63c,1,1
5,Good buy,Stand on scales weight  x lbsbr Stand on scales 30 seconds later weight  x  y lbs where y is a random number between 1 and 5br Stand on scales 30 seconds later weight  x  z lbs where z is a random number between 1 and 5br br Ill give 2 stars for aesthetics,B00X1IK5FI,B01HPUGVVY,e968694b,0,1
5,Non scented,I bought this product after seeing it advertised in a womans magazine My fingernails had become weak and brittle After taking Appearex for a few months not only did my nails become stronger and grow faster my skin was less dry and my hairdresser noticed that my hair was thicker I have been taking it for several years No bad effects only good ones,B07P7QTRR3,B07GVGJ1W9,f3b6a252,0,1
5,Quite delicious,I use a couple of drops in a glass of water a couple times a day The taste is diluted enough this way that I can tolerate it It smells exactly like I remember the riverbank smelling when we catching crawdads as kids  If it smells that bad its got to be good for you right,B01A90FMHQ,B000UV06H6,23deb0bc,0,1
5,Hair and nail growth,Impressed with this vitamin D formulation and have reordered it many times  Vitamin D is one of the few essential nutrients that the human body does not produce on its own in sufficient quantities especially since sun exposure has become frowned upon  This product has my highest recommendation,B07QMXBNXR,B001F0QW1A,054614df,0,1
5,Shiny hair n skin,I cannot get it to connect to my phone Very frustrated,B004RHESS2,B06XPY1CBQ,c8a8385e,1,1
5,This is so pretty and just like the picture,I love that the bands are shipped large so you can customize fit,B00K8B6Y60,B07SYNTL34,7f1ad421,0,1
5,Good product at good prices with great service,This is a review of Etekcity Blood Pressure Monitor Upper Arm Rechargeable BP Monitor Machine with LED Display and Speakerbr Im 67 and find myself thinking more about health issues especially ones that arent always noticeable  I use this regularly probably 5X a week  It gives me piece of mind  It is extremely easy to use  As long as it has a good charge it does everything for you  It even says the BP results out loud  It keeps a record of your results so if your BP varies too much from normal you can take this monitor with you to your doctor for evaluation  It has the capability of monitoring and keeping a record of two people  I think this monitor is well worth the price because it will give a more consistent professional reading than most people when taking their own BP  Also the monitors that have the bulb which has to be pumped can be difficult for some seniors to do comfortably because of possible arthritis in the hands and fingers  In my opinion knowing and keeping a record of your BP is Good Medicine This review was written by LynKin,B01M8HNDGK,B09KWWZN1L,8fc3edaf,0,1
5,I really love this product,I take this to help regulate my moods It works for me as well as the prescription brand which costs about three times as much,B0797HCZVV,B01N3L85AC,da184c8b,0,1
5,Awesome stuff for smoothies,Easy to use lightweight accurate and a must have if you have health issues,B00XJU61E2,B01N75HVIS,fa30bbec,0,1
5,Great absorption,This is the best stress vitamin on the market  I have been taking them for 37 years,B07KML9JDP,B013TC28EQ,e5ac9e76,0,1
5,kind of pricey,I use Magnesium as part of an electrolyte replacement mix I had been using MgCitrate which has a slightly sour and effervescent flavor however can be upsetting to some peoples gut The MgGlycinate is supposed to be gentler but has a rather unpleasant taste even when mixedbr br Since MgCitrate didnt really bother me I may go back when I am done with this bag,B07CS691CZ,B00KYZLV0Y,ea706e02,0,1
5,Works perfect,The authenticity and accuracy of this blood pressure monitor is highly certifiable It provides exactly what I need in a timely fashion Additionally the value of the features provided far exceeds higher priced similar machines at a fraction of competitive costs I have already recommended this machine to family and friends,B06XWV3F3F,B01N901ODD,572af113,0,1
3,So much to love about this tracker,The scale works great so far and you truly dont have to wait to long for it to turn on and calibrate,B01A90FMHQ,B01N901ODD,e5dee8ac,0,1
5,Nice assortment,Item arrived as expected,B07KGGD365,B00CQ7V1HQ,f3d6f94d,0,1
5,skin,The beeping sound is too low and hard to hear as opposed to similar thermometer brands I will not buy this brand again because of that I bought two of these units and both had the same problem,B073G19C3F,B00VWID4YS,77d9d2ae,0,1
1,Accurate and readable,The large screen helps looking at the weight Accurate measure Good product,B00ZB2JORC,B01AWXI9BG,fa53c0e5,0,1
5,Bloating gone,My neuro ophthalmologist prescribed these for me and they are way cheaper here on Amazon than through my pharmacy,B07CS691CZ,B01MA6FEM7,fc1e125b,0,1
1,Good for aromatherapy blends,See headline above,B07SWJ3QJQ,B01A90FMHQ,577b1ff1,0,1
5,Great,I gave it a bad review because in less than 2 months it has stopped working And alot of people has the same problem oL appears instead of your weight But for the first 7 weeks it was great,B007WGRD46,B07MZMDMRM,deeda727,0,1
5,Great for kids,Best Vit D3 out there Worth the small price I had been testing and below average and this brought me up to midaverage levels within a few weeks Mintytastes great  Highly recommend,B07BFQ81FT,B00KYZLV0Y,fc9f2d29,0,1
5,The accuracy of weight,Not only did it taste terrible with a horrible chalky aftertaste but it made me completely nauseous Also the price is ridiculously high for just a one month supply Would not recommend,B01HPUWL0E,B007WGRD46,08b6e280,0,1
3,Grrr,Simple easy to use I purchased to start tracking my Basel body temp orally It works well quick response and saves my prior temp incase i forget to write it down Well priced It beeps 10 times while it is processing as soon as it stops the temp shows up Thats it Pretty straight forward to me,B018WN1SLQ,B06XCJ866S,055a3cdf,0,1
1,Not accurate at all,See headline above,B017DT4HM2,B09KWWZN1L,58e7697e,47,1
5,Look no more,I specifically was looking the brand Major when making this purchase  I received a substitute brand instead Rugby instead,B06XHCS137,B00EJOODVK,432e0e2f,5,1
1,We like the added size  But twice now theyve start  to break apart at about 7 to 9 months,Another unreliable thermometer  Not recommended,B0001IU542,B00B7FQNH6,724bbcca,0,1
5,Super impressed great probiorics,Loved the colors and fit perfect,B0030GZWHW,B00XJU61E2,31b8a647,0,1
5,Great for condensing several lotions together when down to the bottom bits,I am hopeful this will help my daughter in law  I will see her at the end of Oct and then she can rate it,B01AO42CZ2,B06ZYSKQHG,eb1ea761,0,1
2,The best,I wish they would make an adult sized rectal thermometer,B07SYNTL34,B07MKGM64W,38640a87,0,1
2,Great product,The Vitamin D pills were small and easy to digest  Pretty straightforward good way to supplement extra vitamins in your diet when you are stuck in the office all day and night,B078SBDGGB,B01A90FMHQ,dd3b4f7a,0,1
5,Baicalin Review,Working so far,B07HLB1JXX,B0BXQSMLXV,487663fb,0,1
5,This seemed like a cheap option and was worth giving it a,Ive been using this for several years find it very effective as a supplement,B06XKM65L9,B01EYPI5DU,ee50efbc,0,1
5,Not sure will update end of second month,Its a decent kid watch Good quality especially for the price,B07RMX8QCR,B07DP9SJQ8,c30a0836,0,1
5,Great alarm watch,Seems to work no hair growing,B01F5VGZ66,B075F3JT8Z,c3ce0c67,52,1
4,Taste is terrible,ExcellentAs always,B013TC28EQ,B07DP9SJQ8,27b74554,0,1
5,I added this to my green smoothies and I didnt,very nice scale,B00H8ZGXD8,B012QF80G2,bb2eeb53,0,1
4,quick service,This scale is accurate and very easy to use and besides all that is very stylish looking Super super value checked out some big box stores and they were 5 to 10 more expensive than this and definitely not as good looking,B00EJOODVK,B008A0PVM4,41d7ee17,0,1
5,Snug fit,They  work  for  me I like  it,B07FPZZMMH,B008OSACEY,addf8f26,0,1
2,Stopped working,The pedometer reading is wildly inaccurate and is off by the thousands Tells me Ive walked 400 when going downstairs The inaccurate step reading makes all of the other data useless calories burned  distance walked since that data is based off the steps The App asks for permission to files pictures calls messages everything Why Deniedbr On the other hand design is stylish and the battery has lasted me for 4 days and still going Any other basic watch that just tells time costs around 20 anyways so if you want a cheap digital watch this is the one for you Sleek design and extremely comfortable and easy to charge,B017DT4HM2,B07J1WGQPP,18b8892a,0,1
5,good for the health wise,Everytime I step on this scale it cuts off I dont understand because it not  even two months old  I purchased it a few weeks ago the batteries is also New this is very frustrating,B00B7FQNH6,B07SWJ3QJQ,19977328,0,1
5,Goodness and color that makes me happy,Received this scale the first week of march 10 days later it is not working I put new batteries myself read all the instructions turned it off and on again multiple times had many people try to make it work and it doesnt A 10 day product Incredibly bad quality,B0743S3KC5,B01MYTIWYJ,3f6fd471,0,1
5,The name says it all,Easy to use  The weight is measured accurately,B00UCG08LS,B01LMOAOZI,d617ec0f,0,1
5,but it does absorb well and doesnt feel like a greasy lotion,Love it Works great,B00XA9ZJVI,B06XWV3F3F,3130b00a,0,1
5,Doesnt work after 7 weeks,great product Mainly bought it to stabilize my mood and it definitely does,B01A90FMHQ,B00GI3S622,a65174ef,0,1
5,Good value and selection,Phenomenal water is incredible I have a problem with sugar cravings And as soon as I started drinking this water the cravings went away It was truly a miracle,B07365BHK5,B00D06VHXK,090e6a8c,0,1
5,So many uses for Coconut Oil,I have been a sufferer of Candida overgrowth for at least two decades  I suffered from various problems because of it These included rashes like tinia versicolor which is literally candida growing on your skin digestive trouble and nearly continuous yeast infectionsbr br I have tried so many supplements prescription antifungals remedies that I really had given up hope My doctors refuse to prescribe me antifungals anymore because they are worried about my liverbr br I read the other reviews and thought 34what the hey34br br Within two weeks my candida was GONE Now I did not use these alone I also was on the candida diet And I used the sacred weapon vaginal wand for the ladies reading this  But after TWO DECADES AHMAZING,B00JMM5OYO,B0063PR6SK,28c12a73,0,1
5,So while it wont work for what I bought it for its still a good product and I am thinking of other ways to,I have been looking for Halal vitamins for a month until I saw this one and I bought it because it is Halal  fast shipping,B072L5VSJ1,B078G8FRGQ,e9942af6,3,1
5,Great value for a great price,My husband has been taking these for a while They arent a cure but they do provide some relief from gut symptoms due to fungal overgrowth Our last order was nearly a total loss The gelcaps were stuck together in a giant clump He had to cut open the bottle and was able to peel off a few but the majority are unsalvageable Im not sure if this level of clumping can occur due to heat in transit or if it occurred in the warehouse Someone at Thorne should look into ways to prevent this problem or compensate customers for the loss,B01M8HNDGK,B07CS2MD56,9ba2b6b7,0,1
5,Feeling awake,Its really effective on heartburn for a MUCH longer time than the over the counter American ones Ive been usingbr br To use Put a pinch in water  Use sparingly in a cup of water  a little goes a very long way If in doubt add more waterbr br It took about a month to get from india so well worth it to get a couple at a time,B07RG81BXB,B07234HFF2,abb2136d,0,1
5,I got this for adhd,Pretty good supplement,B001E0WJIG,B0721QY2HL,467d6a4d,0,1
1,Doesnt track heartrate well while swimming,The taste is great for a vitamin and provides what I need,B00O96VOJ2,B0BQTHGCYH,46c48b96,0,1
5,I feel nothing,Fluctuates a little Other than that perfection,B07MKGM64W,B006FQC6P0,2252cbd4,0,1
5,Tastes like 1000 babies crying still get the runs,It seems to be of by about 4 pounds,B0096U3VD8,B00YX7I062,f21fad6a,0,1
5,Three Stars,These are not too sugary and Iv used this brand for a decade for multivitamin with kids and prenatal,B07Q4QFMYL,B002EB19VW,216604f1,0,1
5,Excellent MACA,It did not smell fresh when I opened it  Having never used chestnut flour I used it anyway and it tasted ok,B00B8YVP24,B07VNKHMCK,32edcd85,0,1
2,Five Stars,Great product Bought for my 18 month old I cut capsule and pour contents into his milk every morning it dissolves easily Great product not sugar or toxins,B002WBEDQC,B07234HFF2,a625f3ae,0,1
5,My Favorite,Never gives the same weight have to weigh myself at least 5 times before I get the same weight,B00KYZLV0Y,B01M8HNDGK,9397426b,0,1
2,Good value,I liked all of the items I bought  I have no dislikes  Thank you,B07M5X9BWL,B0030GZWHW,9df758e2,0,1
5,Its the best,Was delivered in a timely matter and the price was great Great product,B00EJOODVK,B07RP2S9F3,d65842be,0,1
5,have a very strong berry taste so if you like berry these are for you,Weight was way off no adjustment,B00E9SRBJ2,B01HU7V25C,4f09e7b0,0,1
1,Great source of vitamin c,We werent sure if celery seed would actually help my husbands bout with gout but it worked  He takes them twice a day and hasnt had an episode since  The service was fast too  If you have a gout problem do not hesitate to give them a try,B01A90FMHQ,B09KWWZN1L,a3267bbc,0,1
4,The bands are great Easy to use and I like them better,Finally a product that uses scientific addiction research to fight against pornography addiction I purchased the OPAN program because of the many people I know whose lives and marriages have been affected by addiction and thought it would be a great tool I could introduce to them as they are looking for help and support Excited to use the Resetrol pills not only for addiction but they also to help balance my hormones and improve my mood,B00VKLMKGK,B01AWXI9BG,6726ff66,0,1
